sample_id,drug_name,category,form,manufacturer,batch_number,expiry_date,price,distribution_channel,manufacturing_country,active_ingredient_pct,impurity_level,dissolution_rate,ph_level,spectral_diff,barcode_valid,hologram_quality,print_quality,package_seal_quality,label_text_errors,weight_variation_pct,is_fake
MED002918,Onnwphh,Antibiotic,Ointment,Abbott,G9116659,04/2028,51.74,Direct from Distributor,Japan,102.8887954092094,0.6969688467998598,89.36189453276955,7.798493583981735,2.3371341445462326,True,9.0,8.7,8.9,0.0,1.016263695067628,False
MED002919,Zxpyby,Hormone,Capsule,GlaxoSmithKline,F39087,12/2030,100.87,Online Pharmacy (Verified),India,101.09706135099053,0.6683246711960703,89.42305220204388,7.4628863274568555,7.327010468953707,True,9.7,10.0,8.6,1.0,-0.05785284192554785,False
MED002920,Isopril,Cardiovascular,Injection,Johnson & Johnson,225676819,05/2026,84.71,Hospital Pharmacy,Japan,107.8430443393438,0.06107723094088208,92.4117606016156,6.706069014362377,0.607696877339637,True,9.0,9.7,8.7,0.0,0.8867719820996376,False
MED002921,Azacillin,Antidiabetic,Syrup,Abbott,T29074,06/2025,35.07,Online Pharmacy (Unverified),India,102.1283717458888,0.5509108165920852,94.13601451841167,6.972296111997064,3.920194677249506,True,9.8,9.3,9.4,1.0,0.3110124671704776,False
MED002922,Wgusggpl 70,Antiviral,Tablet,AstraZeneca,Q8898166,10/2028,73.92,Official Pharmacy,USA,106.32267404352552,0.33396137758099786,91.46445353828896,6.249765148776987,1.0046517365838785,True,9.5,8.9,9.3,0.0,0.4902046925211197,False
MED002923,Oxyzole,Painkiller,Ointment,Merck,E561911,08/2026,26.55,Online Pharmacy (Verified),USA,100.01202109549504,0.4593365559600898,94.46627448595707,6.9395222316481195,4.172880134138824,True,9.5,9.6,8.0,0.0,0.5565835452965402,False
MED002924,Kqcebwz®,Antihistamine,Cream,Takeda,Q55236,06/2026,58.0,Hospital Pharmacy,UK,95.54024396274775,0.7632936601926822,92.10789641993,6.642785939251967,0.0,True,7.9,9.6,9.1,0.0,0.9429597149076755,False
MED002925,Loravastatin,Painkiller,Gel,Bristol-Myers Squibb,0950456,04/2027,98.19,Official Pharmacy,India,111.89064738217084,0.39101275327173035,100.0,7.031452651382708,4.195642913921596,True,9.5,8.5,10.0,1.0,1.5217551082747685,False
MED002926,Glicillin,Hormone,Syrup,Bayer,R56396,03/2024,44.53,Online Pharmacy (Unverified),India,101.68708925868737,1.0951528056997981,80.22191030155535,6.717668633784946,2.7624666472235786,True,8.5,8.4,8.9,0.0,1.6484127129147919,False
MED002927,Hkorry,Cardiovascular,Capsule,Pfizer,07261429,05/2025,77.08,Hospital Pharmacy,Switzerland,98.02781525730452,0.7617949191339646,71.99096267671804,7.14906954712346,1.100050008070191,True,10.0,8.8,8.6,1.0,0.32947008271495426,False
MED002928,Uxgldx®,Antihistamine,Tablet,Abbott,R4713345,07/2028,134.98,Street Vendor,USA,97.05319249664502,0.6211896336027668,92.24692270057655,7.519883502704294,0.39761942263603145,True,10.0,9.8,10.0,0.0,0.4742084226127609,False
MED002929,Ketodronate,Cardiovascular,Syrup,Sanofi,M742534,10/2027,121.98,Hospital Pharmacy,USA,104.90475776960781,0.6072279589886265,82.96756704561552,6.317712632735386,3.6159291817586543,True,9.4,9.7,9.2,0.0,0.3243909241468609,False
MED002930,Cpkjwbp,Antibiotic,Gel,Boehringer Ingelheim,36237783,07/2027,80.49,Official Pharmacy,Switzerland,89.49351759470026,0.5498552468565769,90.8363055827145,6.458570860753948,5.81879836157531,True,8.7,8.7,9.0,0.0,0.33144811171861294,False
MED002931,Benzprazole 7,Antidiabetic,Cream,Novartis,420907,03/2027,97.9,Hospital Pharmacy,India,93.17565234315525,0.9854758458193773,91.18195559716193,7.770386165247079,2.4179391794761167,True,8.9,8.4,9.5,0.0,0.4930210836422952,False
MED002932,Hydrooxacin,Hormone,Syrup,Roche,L158423,07/2026,54.24,Official Pharmacy,Switzerland,95.01010116179776,4.970496544124189,69.3837171069137,4.780640075471322,21.867800885849302,True,4.1,7.1,5.4,1.0,6.653054677831886,False
MED002933,Hydrodronate 6,Antihistamine,Cream,Novartis,6337942,05/2025,111.11,Street Vendor,UK,99.65514860745817,0.010902281021910765,81.90726078986467,7.558628646983853,1.546637035624307,True,8.7,9.7,8.7,0.0,0.5679145820943556,False
MED002934,Flupril 27,Antihistamine,Capsule,Eli Lilly,F083492,01/2026,149.91,Hospital Pharmacy,USA,89.39625532026986,0.7610249821945378,92.2695976616162,6.132449233912185,3.420525099521381,True,7.7,8.8,8.7,1.0,-0.069258445082921,False
MED002935,Tamstatin,Painkiller,Tablet,Johnson & Johnson,508423409,03/2027,50.83,Hospital Pharmacy,USA,95.88620947827587,0.22727380909106343,93.23498836087612,6.598588275933212,0.0,True,7.5,9.8,9.0,0.0,0.6437025899732798,False
MED002936,Zolstatin®,Painkiller,Capsule,GlaxoSmithKline,533805,09/2026,62.63,Hospital Pharmacy,India,100.04718836282764,0.43745006374687234,87.4562629081305,8.49254599768593,4.562166536883233,True,9.1,9.0,9.8,0.0,0.5944728095344712,False
MED002937,Glitidine,Hormone,Tablet,Boehringer Ingelheim,L43937,09/2028,106.3,Hospital Pharmacy,Japan,104.70787599817518,0.5426234042066163,96.70762246532814,7.554527404407614,2.941397663482726,True,7.8,9.5,10.0,0.0,0.42079901927623725,False
MED002938,Flupril,Antiviral,Syrup,AstraZeneca,T9930199,09/2026,75.14,Official Pharmacy,Mexico,104.89413963508963,0.2837571461049879,82.23055951629026,6.807606485061299,3.6789830117883398,True,8.8,8.5,8.8,0.0,0.09638200972492794,False
MED002939,Oxystatin®,Antipsychotic,Capsule,Bayer,169951,03/2028,73.63,Hospital Pharmacy,Germany,103.20224964597458,0.6397778044027929,88.5369392102682,7.002259853790141,3.087218678692177,True,8.1,10.0,8.3,0.0,0.9999098686183581,False
MED002940,Loramycin®,Antihistamine,Tablet,AstraZeneca,8094885,03/2028,64.54,Online Pharmacy (Verified),Japan,91.66537349922677,1.1945912073140592,94.28278182232631,6.4315225515952505,3.288454664769998,True,7.5,8.1,8.9,0.0,0.9312068913676473,False
MED002941,Azaolol®,Painkiller,Ointment,Bristol-Myers Squibb,B0217960,08/2027,34.43,Hospital Pharmacy,USA,94.21791191663038,0.6860563659553801,94.68130842448093,7.486012931593639,1.4458879945404408,True,7.8,9.5,8.8,0.0,0.38752746156963847,False
MED002942,Wnsknjtpz,Painkiller,Cream,Bayer,772467279,02/2034,77.38,Hospital Pharmacy,Germany,98.82138511999564,0.4356457278999595,93.15214902614831,7.091513529934554,0.6340499195128251,True,10.0,8.3,8.5,1.0,0.18171051171789604,False
MED002943,Zfgmoqmg®,Antipsychotic,Tablet,Boehringer Ingelheim,T149056,12/2028,92.01,Direct from Distributor,India,105.60040856177724,0.11020785236290509,88.35385390417697,6.508093302569993,0.0,True,7.8,10.0,9.5,3.0,0.5962282700930569,False
MED002944,Riftidine,Antibiotic,Ointment,GlaxoSmithKline,E7508440,08/2028,152.34,Hospital Pharmacy,Brazil,103.50474709146316,0.17764746071305987,77.32429439383046,6.5269812561165255,3.1246348035183864,True,7.8,8.0,10.0,0.0,0.035510858137830226,False
MED002945,Owkrawgl,Antiviral,Capsule,Amgen,K29785,04/2027,147.03,Online Pharmacy (Verified),USA,100.74477153426031,0.0,85.9891235236749,6.696611054573406,0.10052817386139723,True,7.6,10.0,9.9,0.0,0.40683411721556073,False
MED002946,Hydrovastatin,Hormone,Capsule,Takeda,U1572882,08/2027,73.23,Official Pharmacy,USA,89.51891899006694,0.4504246604389414,93.08942768090864,7.421330649152828,3.232090819054087,True,8.7,10.0,8.9,1.0,0.5066041600153631,False
MED002947,Gdgjopf 31®,Antipsychotic,Syrup,Roche,800036,11/2031,146.87,Hospital Pharmacy,Mexico,103.84672055156028,0.5833175420622193,96.50255743743831,7.01678225601193,2.102220449022548,True,8.2,9.7,8.3,0.0,-0.23111171274447806,False
MED002948,Azaoxacin®,Hormone,Cream,Roche,T3011536,07/2028,24.04,Official Pharmacy,India,97.14980929659406,0.3967754335004819,95.60893387967442,6.66460884568273,0.0,True,6.8,9.6,9.7,0.0,0.1251569189792872,False
MED002949,Zoloxacin®,Painkiller,Tablet,Merck,711439188,06/2028,109.71,Hospital Pharmacy,Switzerland,96.30068026180679,0.33945467634407217,97.81763367518273,6.695327081567965,0.671602328082348,True,10.0,9.6,8.6,1.0,-0.18894640597686962,False
MED002950,Flutidine,Hormone,Capsule,Abbott,N277630,11/2026,109.18,Direct from Distributor,Japan,103.7818212170004,0.5920658785670696,100.0,7.227754650768657,5.046469026127143,True,6.2,8.5,7.9,0.0,0.1962774563122619,False
MED002951,Vvrhfk,Painkiller,Tablet,Novartis,Q0421256,02/2026,82.03,Official Pharmacy,China,96.2246958004526,0.6390206316633185,90.33531375941644,6.652729833796316,3.1682267007181864,True,7.5,8.6,10.0,0.0,0.3363714884622911,False
MED002952,Oxysartan,Antidiabetic,Injection,Roche,N606071,02/2027,58.65,Online Pharmacy (Unverified),India,101.11233044825269,0.5840568763411618,91.22333214004782,7.625464763612106,0.0,True,8.2,9.4,8.4,1.0,0.4348336206614626,False
MED002953,Ampril®,Antihistamine,Cream,Bristol-Myers Squibb,M78738,06/2027,70.71,Hospital Pharmacy,India,100.86578304998999,0.4628385353025249,87.87516717264053,6.483688933084888,1.8303104922925322,True,9.3,10.0,9.6,0.0,0.9719925516293999,False
MED002954,Glidronate®,Painkiller,Cream,Bayer,948705,10/2026,18.18,Official Pharmacy,China,109.22526488145316,0.31535265222011566,86.70661412915945,6.670996513891482,1.6729897964137406,True,7.9,9.6,8.7,0.0,0.9606066610261207,False
MED002955,Azaformin,Antibiotic,Ointment,Bayer,T1058747,08/2026,12.43,Unknown Source,Switzerland,74.01940187662855,3.145126813886213,62.268887361944095,5.41061777671305,7.621949892943181,False,6.3,7.1,6.1,2.0,5.448109643138991,False
MED002956,Xlqypjyl,Painkiller,Injection,Abbott,F714663,10/2027,143.02,Official Pharmacy,Germany,97.51011288344918,0.8796172760291356,85.57217167527347,6.849252217364453,1.3702373217163566,True,7.8,7.6,8.1,0.0,0.863901113715708,False
MED002957,Btgyct,Antihistamine,Cream,Sanofi,94311375,12/2026,116.39,Hospital Pharmacy,Japan,103.93412914534746,0.3879027252955447,86.61181979073221,7.271008622635952,0.0,True,8.7,9.6,8.5,0.0,-0.44878365828149613,False
MED002958,Dextidine®,Painkiller,Injection,Novartis,601878,06/2025,55.44,Hospital Pharmacy,USA,94.17846933324418,0.8114366471828297,90.32033254332909,7.453018262994239,2.909966428259265,True,8.0,8.6,6.5,0.0,0.6206362804745044,False
MED002959,Mptynqem 41,Antipsychotic,Tablet,Boehringer Ingelheim,983234933,12/2027,51.98,Street Vendor,UK,112.95003350150614,6.156802826063272,62.93172223929524,6.59435410455889,26.189096174558344,True,2.2,1.7,4.6,3.0,2.9217738974028378,True
MED002960,Rryhri,Cardiovascular,Gel,Abbott,D84814,11/2027,141.22,Online Pharmacy (Verified),Switzerland,100.78810166057308,0.3964386352230683,95.6076272243556,6.48130889815983,3.1034973105005967,True,7.2,9.6,8.1,0.0,0.21084565650608533,False
MED002961,Rifdipine,Painkiller,Injection,Bayer,H82786,11/2026,37.21,Street Vendor,USA,60.103796974772806,1.1507345769149915,73.54652432592466,5.8444201874796855,20.67541834857113,False,2.8,1.0,7.7,7.0,6.665453944436923,True
MED002962,Valstatin,Antiviral,Syrup,GlaxoSmithKline,77513094,04/2028,148.79,Online Pharmacy (Verified),China,98.13262331390662,0.5085065079549033,91.59257500172767,7.058299103256289,0.6205090205790749,True,9.7,8.5,9.5,1.0,0.03790166600833955,False
MED002963,Nztjxkr,Antihistamine,Ointment,Sanofi,0597905,10/2027,100.01,Official Pharmacy,USA,100.74765384576489,0.589740409648347,89.92907935188026,7.290162495844741,0.0,True,9.1,9.7,8.8,1.0,0.8282882878280904,False
MED002964,Isodronate,Hormone,Injection,Johnson & Johnson,V8731520,07/2027,29.94,Online Pharmacy (Verified),India,104.88755868443988,4.371609354081389,41.21634028026748,6.088600932391001,22.664274212535673,False,4.5,3.0,8.1,2.0,3.4716666753069036,True
MED002965,Gliformin,Antihistamine,Tablet,Novartis,63899299,02/2024,103.46,Official Pharmacy,India,101.1976197039283,0.37608635523624206,89.69654366070061,7.084737847818729,2.0261430283658677,True,9.4,9.6,9.0,0.0,0.6411061186009901,False
MED002966,Erycillin,Cardiovascular,Cream,Pfizer,M13673,09/2031,29.45,Official Pharmacy,USA,106.02285937602038,0.18343306928726838,87.21483233874801,7.23696025825685,4.853029946692051,True,8.7,8.9,9.5,0.0,0.6220701753318875,False
MED002967,Valsartan,Antiviral,Syrup,Merck,758765,01/2028,101.07,Official Pharmacy,Japan,100.63757199589449,0.0,88.20932836591898,7.314322458037455,1.827804612660404,True,8.4,8.1,9.9,1.0,0.05451397063558522,False
MED002968,Oxysartan,Antiviral,Injection,Merck,534668855,02/2024,38.04,Official Pharmacy,Japan,95.43176853245133,0.37417212954773793,82.95772958043308,6.610731959021166,0.3609016606652413,True,9.9,10.0,9.8,0.0,1.1088618665983903,False
MED002969,Zolsartan,Antihistamine,Ointment,AstraZeneca,Z0342649,11/2033,113.61,Official Pharmacy,China,91.94402102634203,0.5205503365325502,89.02261716987498,6.477510358145951,4.214388225536757,True,7.8,9.2,9.7,0.0,1.2648463044196747,False
MED002970,Erytidine,Antibiotic,Ointment,Novartis,L5827684,03/2028,81.57,Hospital Pharmacy,India,97.115487982094,0.6982574177375026,89.07208842192551,6.443714609305532,4.63941716355108,True,9.0,8.9,8.2,0.0,-0.09611524963281759,False
MED002971,Erydronate 26,Hormone,Tablet,Merck,J533865,10/2028,45.02,Official Pharmacy,USA,105.10070209351275,1.0493172110643179,86.99941709842149,6.696091057589939,1.1572312012759405,True,8.7,9.2,8.0,1.0,0.2256535026378374,False
MED002972,Tamcillin,Painkiller,Syrup,Eli Lilly,R93831,05/2028,53.49,Official Pharmacy,Japan,102.85425376286726,0.6653499860763026,88.13787677265911,7.389029817009759,3.033619183788048,True,8.6,8.0,7.7,0.0,0.22039481665685845,False
MED002973,Oxytidine®,Antiviral,Syrup,Amgen,0394018,07/2026,42.08,Official Pharmacy,Switzerland,98.25849591805193,0.5503780526344637,97.52399720499014,7.217160779692064,1.8749186606967108,True,7.0,9.5,9.1,1.0,0.3817792479380559,False
MED002974,Valvastatin,Painkiller,Syrup,Bristol-Myers Squibb,78116989,08/2027,87.78,Street Vendor,USA,63.718249447327665,6.839798671604328,100.0,8.370685255188715,19.494965313784416,False,3.8,2.9,5.2,5.0,3.3595488006858107,True
MED002975,Bfcsggj®,Hormone,Injection,Pfizer,Y777795,11/2027,17.46,Hospital Pharmacy,Germany,97.04938778759241,0.44952706567913164,89.08295619350808,6.457665833780035,2.194815162245098,True,7.5,8.8,9.7,0.0,0.6208312310299978,False
MED002976,Methformin,Painkiller,Tablet,AstraZeneca,627749722,11/2027,38.51,Hospital Pharmacy,China,117.67236855827622,2.374208515063644,100.0,7.425602678163882,24.68401078261347,True,2.7,4.2,7.3,2.0,9.588784533023855,True
MED002977,Erycillin 74,Hormone,Tablet,Bristol-Myers Squibb,845383,10/2032,112.61,Hospital Pharmacy,India,99.18187123542974,0.6072833895522212,80.73324633489001,6.193327220775351,1.6600264685061576,True,10.0,9.0,9.1,0.0,0.02841337865350324,False
MED002978,Erytidine,Antipsychotic,Tablet,Roche,T0705128,07/2026,95.3,Online Pharmacy (Verified),Japan,93.92639125478995,0.7286909168055647,92.76417135876676,6.528402750024165,0.3922892333324879,True,9.1,9.2,9.2,3.0,1.2308649023243947,False
MED002979,Ssxuqdg®,Antibiotic,Gel,Abbott,F4654214,10/2027,76.45,Official Pharmacy,India,101.60276362940529,1.0788165688380902,95.87825117927167,7.0487949075423995,0.20635569828959888,True,7.3,7.6,10.0,0.0,1.112422953340714,False
MED002980,Neovastatin 93,Antibiotic,Capsule,Sanofi,P29248,02/2028,25.97,Online Pharmacy (Verified),Nigeria,101.7627320252,0.5605541882545618,98.6624869187837,6.449530791369437,0.45973129613947705,True,6.8,7.4,9.3,1.0,0.13059662067831396,False
MED002981,Sulfzole,Antiviral,Cream,Boehringer Ingelheim,76481566,06/2028,83.12,Direct from Distributor,Brazil,107.39979011747474,0.32002883637517143,81.19675151822793,7.895953839585644,1.793750069696398,True,7.4,7.7,8.7,0.0,0.04926005303715797,False
MED002982,Euazamn 80®,Antiviral,Tablet,Abbott,R002646,06/2028,84.8,Online Pharmacy (Verified),USA,104.04345247886074,0.4006871706240466,95.52087162320873,7.333272838811742,3.14190709468998,False,7.6,8.4,7.6,0.0,1.1762566282632103,False
MED002983,Crzdzlwl,Antihistamine,Capsule,Pfizer,J34677,04/2026,98.55,Direct from Distributor,Switzerland,89.44182991063501,0.21630487565939105,90.74356687445416,6.7933022223362745,4.676100870088423,True,9.2,8.8,9.9,1.0,0.32135734821805867,False
MED002984,Neosartan 66,Antipsychotic,Capsule,Abbott,L1853569,05/2026,89.4,Official Pharmacy,Switzerland,105.48031470686766,1.3454430701448463,95.1239695980989,7.681930199721593,2.3830478223547913,True,6.6,7.7,8.9,0.0,0.025952702311249076,False
MED002985,Dexprazole,Antipsychotic,Syrup,Pfizer,J020556,08/2031,140.68,Direct from Distributor,UK,101.52618445673134,0.10933124412652007,83.60641026368722,6.632983244536554,0.7677892820693457,True,10.0,7.9,9.4,0.0,0.6666314664841408,False
MED002986,Aspsmvwd,Cardiovascular,Cream,Boehringer Ingelheim,W06656,03/2027,73.32,Online Pharmacy (Verified),USA,99.03117081587006,0.40765225863224785,99.92067575224523,7.032589106893221,1.3369435507256844,True,8.9,9.1,7.7,1.0,0.9277007852881314,False
MED002987,Methdronate®,Painkiller,Syrup,Takeda,1461428,02/2024,113.68,Online Pharmacy (Verified),Brazil,100.77309414275156,0.4651119886615537,86.31536986658544,6.482173703867543,3.964387947539219,True,9.7,8.1,9.5,0.0,0.09608251491054254,False
MED002988,Azadronate 41,Hormone,Cream,Boehringer Ingelheim,R9340475,03/2028,54.1,Online Pharmacy (Verified),China,101.2055587260613,0.560327294432826,86.42251532233277,6.883528124922052,4.744486274381913,True,8.6,8.5,8.9,2.0,0.4587979442592689,False
MED002989,Zvfngbkuc,Antihistamine,Gel,Boehringer Ingelheim,118017,03/2024,41.59,Official Pharmacy,USA,103.53813174174543,0.4483856373752433,89.46654551877292,6.964605272394815,0.18059160037792465,True,8.3,9.9,7.6,1.0,0.14426775633935907,False
MED002990,Amoxacin,Painkiller,Syrup,Amgen,2281946,09/2026,51.41,Online Pharmacy (Verified),Germany,97.59970179849364,0.3704595386946028,93.6116337128895,6.843829127717924,0.7565464256033767,True,7.9,9.3,8.1,0.0,1.264604466249752,False
MED002991,Oxymycin,Antibiotic,Ointment,Bayer,092422479,02/2027,62.94,Hospital Pharmacy,USA,104.41794060113756,0.3686486626353007,88.958833431892,6.381794618116616,2.0120514687575057,True,8.0,7.7,8.4,0.0,0.009409617275482784,False
MED002992,Paraolol,Antibiotic,Injection,GlaxoSmithKline,584960309,02/2027,152.13,Official Pharmacy,Japan,113.63180915880562,0.6639236344598018,95.48355645679983,6.762463666194948,4.872988910963455,True,8.8,9.1,8.4,0.0,-0.11069304057572427,False
MED002993,Fludronate®,Antipsychotic,Cream,Bristol-Myers Squibb,S57997,05/2025,112.24,Official Pharmacy,China,94.79020589726741,0.5554858680382327,88.04815894210027,6.589328916178005,3.389738033453031,True,8.8,9.3,8.1,0.0,0.5227292278332565,False
MED002994,Jiixylw,Antihistamine,Ointment,Merck,2774133,11/2027,15.75,Hospital Pharmacy,India,96.71924744654339,0.5065387319439983,89.72231504584768,6.966005705784774,1.8639869951409103,True,7.3,9.7,8.9,0.0,0.26525369617174543,False
MED002995,Valprazole,Antiviral,Capsule,Merck,K114012,01/2032,120.9,Unknown Source,India,99.79898560860634,0.41905114235730767,84.63112865152057,6.991112592013381,3.1094959969063014,True,6.0,9.5,9.5,0.0,0.8349575137414885,False
MED002996,Neovastatin,Cardiovascular,Capsule,Sanofi,G41172,11/2026,18.02,Hospital Pharmacy,USA,92.88584433329387,0.4009886597021433,89.33063728396121,6.995930127645426,3.5612179740032213,True,8.2,9.4,9.4,0.0,0.7735020512283951,False
MED002997,Valsartan,Antipsychotic,Cream,Bayer,5253078,09/2027,84.23,Official Pharmacy,Brazil,99.176566488006,0.905050494509607,100.0,6.511801485785781,1.0679667155748056,True,9.9,9.0,8.7,1.0,-0.7248857663126738,False
MED002998,Methzole,Cardiovascular,Syrup,Amgen,C0008942,10/2027,14.46,Street Vendor,Germany,109.29424448402108,4.066742892523933,81.0404972678961,6.415723325325977,16.032828840381878,True,9.6,2.0,6.6,2.0,3.330694852143684,False
MED002999,Loratidine®,Antibiotic,Gel,Takeda,K54054,10/2026,39.5,Official Pharmacy,Brazil,104.78930570092965,0.6266331507952857,93.86592010535493,7.439419831168111,1.3805635343863483,True,8.1,9.4,9.5,0.0,1.192654270460367,False
MED003000,Isoprazole,Antibiotic,Injection,AstraZeneca,G4516898,05/2027,75.54,Official Pharmacy,Japan,99.79078159363512,0.7185971656317457,100.0,7.485355344421141,3.1292053814537666,True,5.5,9.7,10.0,0.0,1.0306987863469708,False
